fips,date,RR,state,code
49,2021-12-25,0.35724137931034483,Utah,UT
50,2021-12-25,1.965,Vermont,VT
51,2021-12-25,0.8256616541353384,Virginia,VA
53,2021-12-25,0.6241025641025642,Washington,WA
54,2021-12-25,1.479454545454545,West Virginia,WV
55,2021-12-25,2.0309722222222213,Wisconsin,WI
56,2021-12-25,0.9555217391304348,Wyoming,WY
1,2021-12-26,0.354865671641791,Alabama,AL
4,2021-12-26,1.5846666666666667,Arizona,AZ
5,2021-12-26,0.5876266666666667,Arkansas,AR
6,2021-12-26,0.5301551724137932,California,CA
8,2021-12-26,1.2109375,Colorado,CO
9,2021-12-26,1.195,Connecticut,CT
10,2021-12-26,1.5966666666666667,Delaware,DE
11,2021-12-26,1.13,District Of Columbia,DC
12,2021-12-26,0.20625373134328362,Florida,FL
13,2021-12-26,0.28277987421383666,Georgia,GA
16,2021-12-26,0.605,Idaho,ID
17,2021-12-26,1.5698039215686275,Illinois,IL
18,2021-12-26,1.613152173913044,Indiana,IN
19,2021-12-26,1.3264646464646463,Iowa,IA
20,2021-12-26,1.624761904761905,Kansas,KS
21,2021-12-26,1.2366916666666663,Kentucky,KY
22,2021-12-26,0.316640625,Louisiana,LA
23,2021-12-26,1.64125,Maine,ME
24,2021-12-26,0.9229166666666665,Maryland,MD
25,2021-12-26,1.2671428571428571,Massachusetts,MA
26,2021-12-26,2.0354216867469894,Michigan,MI
27,2021-12-26,2.009425287356321,Minnesota,MN
28,2021-12-26,0.32875609756097574,Mississippi,MS
29,2021-12-26,1.18,Missouri,MO
30,2021-12-26,0.7061071428571427,Montana,MT
31,2021-12-26,1.039569892473118,Nebraska,NE
32,2021-12-26,0.5499999999999998,Nevada,NV
33,2021-12-26,2.354,New Hampshire,NH
34,2021-12-26,1.3514285714285714,New Jersey,NJ
35,2021-12-26,1.6539393939393936,New Mexico,NM
36,2021-12-26,1.8095161290322581,New York,NY
37,2021-12-26,0.6875,North Carolina,NC
38,2021-12-26,1.1325283018867927,North Dakota,ND
39,2021-12-26,1.6995454545454551,Ohio,OH
40,2021-12-26,0.6570389610389609,Oklahoma,OK
41,2021-12-26,0.6338888888888891,Oregon,OR
42,2021-12-26,1.8467164179104476,Pennsylvania,PA
44,2021-12-26,1.5759999999999998,Rhode Island,RI
45,2021-12-26,0.4517391304347827,South Carolina,SC
46,2021-12-26,1.0438333333333336,South Dakota,SD
47,2021-12-26,0.6697578947368423,Tennessee,TN
48,2021-12-26,0.4151771653543308,Texas,TX
49,2021-12-26,0.3448275862068966,Utah,UT
50,2021-12-26,1.9085714285714281,Vermont,VT
51,2021-12-26,0.822593984962406,Virginia,VA
53,2021-12-26,0.6033333333333334,Washington,WA
54,2021-12-26,1.4385454545454548,West Virginia,WV
55,2021-12-26,1.9895833333333326,Wisconsin,WI
56,2021-12-26,0.906173913043478,Wyoming,WY
1,2021-12-27,0.35035820895522385,Alabama,AL
4,2021-12-27,1.5326666666666666,Arizona,AZ
5,2021-12-27,0.5782933333333334,Arkansas,AR
6,2021-12-27,0.5183965517241381,California,CA
8,2021-12-27,1.17484375,Colorado,CO
9,2021-12-27,1.21125,Connecticut,CT
10,2021-12-27,1.593333333333333,Delaware,DE
11,2021-12-27,1.3,District Of Columbia,DC
12,2021-12-27,0.21452238805970153,Florida,FL
13,2021-12-27,0.28896855345911954,Georgia,GA
16,2021-12-27,0.5747727272727273,Idaho,ID
17,2021-12-27,1.555,Illinois,IL
18,2021-12-27,1.5807608695652176,Indiana,IN
19,2021-12-27,1.2886868686868682,Iowa,IA
20,2021-12-27,1.58152380952381,Kansas,KS
21,2021-12-27,1.2095999999999998,Kentucky,KY
22,2021-12-27,0.3227765625000002,Louisiana,LA
23,2021-12-27,1.6037500000000002,Maine,ME
24,2021-12-27,0.9420833333333333,Maryland,MD
25,2021-12-27,1.2650000000000001,Massachusetts,MA
26,2021-12-27,1.9687951807228918,Michigan,MI
27,2021-12-27,1.9249425287356325,Minnesota,MN
28,2021-12-27,0.33385365853658533,Mississippi,MS
29,2021-12-27,1.1600869565217387,Missouri,MO
30,2021-12-27,0.6564285714285717,Montana,MT
31,2021-12-27,0.993118279569893,Nebraska,NE
32,2021-12-27,0.5200000000000001,Nevada,NV
33,2021-12-27,2.2800000000000002,New Hampshire,NH
34,2021-12-27,1.3885714285714288,New Jersey,NJ
35,2021-12-27,1.596969696969697,New Mexico,NM
36,2021-12-27,1.785967741935484,New York,NY
37,2021-12-27,0.6638999999999997,North Carolina,NC
38,2021-12-27,1.0821132075471698,North Dakota,ND
39,2021-12-27,1.6695454545454547,Ohio,OH
40,2021-12-27,0.6424545454545453,Oklahoma,OK
41,2021-12-27,0.6080555555555558,Oregon,OR
42,2021-12-27,1.806119402985074,Pennsylvania,PA
44,2021-12-27,1.5819999999999999,Rhode Island,RI
45,2021-12-27,0.43586956521739134,South Carolina,SC
46,2021-12-27,1.0101515151515152,South Dakota,SD
47,2021-12-27,0.6654736842105262,Tennessee,TN
48,2021-12-27,0.40967322834645664,Texas,TX
49,2021-12-27,0.3331034482758621,Utah,UT
50,2021-12-27,1.8557142857142856,Vermont,VT
51,2021-12-27,0.8179097744360907,Virginia,VA
53,2021-12-27,0.5856410256410256,Washington,WA
54,2021-12-27,1.4007272727272728,West Virginia,WV
55,2021-12-27,1.9349999999999992,Wisconsin,WI
56,2021-12-27,0.8551304347826089,Wyoming,WY
1,2021-12-28,0.3477776119402987,Alabama,AL
4,2021-12-28,1.4753333333333336,Arizona,AZ
5,2021-12-28,0.5690400000000002,Arkansas,AR
6,2021-12-28,0.5075172413793103,California,CA
8,2021-12-28,1.13890625,Colorado,CO
9,2021-12-28,1.21625,Connecticut,CT
10,2021-12-28,1.5866666666666667,Delaware,DE
11,2021-12-28,1.43,District Of Columbia,DC
12,2021-12-28,0.2207313432835821,Florida,FL
13,2021-12-28,0.29705408805031425,Georgia,GA
16,2021-12-28,0.5465909090909092,Idaho,ID
17,2021-12-28,1.53921568627451,Illinois,IL
18,2021-12-28,1.5448913043478267,Indiana,IN
19,2021-12-28,1.2498989898989894,Iowa,IA
20,2021-12-28,1.5353333333333332,Kansas,KS
21,2021-12-28,1.182358333333333,Kentucky,KY
22,2021-12-28,0.3303906250000001,Louisiana,LA
23,2021-12-28,1.56,Maine,ME
24,2021-12-28,0.9566666666666667,Maryland,MD
25,2021-12-28,1.2635714285714286,Massachusetts,MA
26,2021-12-28,1.9000000000000001,Michigan,MI
27,2021-12-28,1.8385057471264366,Minnesota,MN
28,2021-12-28,0.34306097560975596,Mississippi,MS
29,2021-12-28,1.1365217391304347,Missouri,MO
30,2021-12-28,0.6075714285714288,Montana,MT
31,2021-12-28,0.9503225806451613,Nebraska,NE
32,2021-12-28,0.49235294117647066,Nevada,NV
33,2021-12-28,2.202,New Hampshire,NH
34,2021-12-28,1.422857142857143,New Jersey,NJ
35,2021-12-28,1.5372727272727273,New Mexico,NM
36,2021-12-28,1.75741935483871,New York,NY
37,2021-12-28,0.6560000000000001,North Carolina,NC
38,2021-12-28,1.032641509433962,North Dakota,ND
39,2021-12-28,1.6364772727272727,Ohio,OH
40,2021-12-28,0.6267142857142854,Oklahoma,OK
41,2021-12-28,0.5855555555555556,Oregon,OR
42,2021-12-28,1.7607462686567166,Pennsylvania,PA
44,2021-12-28,1.582,Rhode Island,RI
45,2021-12-28,0.4202173913043479,South Carolina,SC
46,2021-12-28,0.9775303030303025,South Dakota,SD
47,2021-12-28,0.6654736842105263,Tennessee,TN
48,2021-12-28,0.40618897637795276,Texas,TX
49,2021-12-28,0.323448275862069,Utah,UT
50,2021-12-28,1.797142857142857,Vermont,VT
51,2021-12-28,0.8114135338345863,Virginia,VA
53,2021-12-28,0.5675128205128205,Washington,WA
54,2021-12-28,1.3598181818181811,West Virginia,WV
55,2021-12-28,1.8781944444444447,Wisconsin,WI
56,2021-12-28,0.8084347826086957,Wyoming,WY
1,2021-12-29,0.3482835820895522,Alabama,AL
4,2021-12-29,1.4126666666666667,Arizona,AZ
5,2021-12-29,0.5646133333333335,Arkansas,AR
6,2021-12-29,0.49886206896551716,California,CA
8,2021-12-29,1.1029687500000003,Colorado,CO
9,2021-12-29,1.22375,Connecticut,CT
10,2021-12-29,1.5766666666666664,Delaware,DE
11,2021-12-29,1.53,District Of Columbia,DC
12,2021-12-29,0.22564179104477616,Florida,FL
13,2021-12-29,0.3113786163522014,Georgia,GA
16,2021-12-29,0.5188863636363638,Idaho,ID
17,2021-12-29,1.5186274509803916,Illinois,IL
18,2021-12-29,1.5059782608695647,Indiana,IN
19,2021-12-29,1.2071717171717176,Iowa,IA
20,2021-12-29,1.483809523809524,Kansas,KS
21,2021-12-29,1.1532666666666662,Kentucky,KY
22,2021-12-29,0.347734375,Louisiana,LA
23,2021-12-29,1.5137500000000002,Maine,ME
24,2021-12-29,0.9745833333333335,Maryland,MD
25,2021-12-29,1.2614285714285713,Massachusetts,MA
26,2021-12-29,1.8274698795180717,Michigan,MI
27,2021-12-29,1.7581609195402303,Minnesota,MN
28,2021-12-29,0.35573170731707326,Mississippi,MS
29,2021-12-29,1.1112173913043475,Missouri,MO
30,2021-12-29,0.5689642857142857,Montana,MT
31,2021-12-29,0.8886989247311831,Nebraska,NE
32,2021-12-29,0.46470588235294114,Nevada,NV
33,2021-12-29,2.102,New Hampshire,NH
34,2021-12-29,1.459047619047619,New Jersey,NJ
35,2021-12-29,1.475757575757576,New Mexico,NM
36,2021-12-29,1.7295161290322574,New York,NY
37,2021-12-29,0.6461,North Carolina,NC
38,2021-12-29,0.9799622641509435,North Dakota,ND
39,2021-12-29,1.600795454545455,Ohio,OH
40,2021-12-29,0.6068051948051948,Oklahoma,OK
41,2021-12-29,0.5641666666666665,Oregon,OR
42,2021-12-29,1.7097014925373126,Pennsylvania,PA
44,2021-12-29,1.5699999999999998,Rhode Island,RI
45,2021-12-29,0.4193478260869564,South Carolina,SC
46,2021-12-29,0.9446969696969696,South Dakota,SD
47,2021-12-29,0.6677894736842106,Tennessee,TN
48,2021-12-29,0.40164803149606315,Texas,TX
49,2021-12-29,0.31344827586206897,Utah,UT
50,2021-12-29,1.7357142857142858,Vermont,VT
51,2021-12-29,0.8056842105263157,Virginia,VA
53,2021-12-29,0.551,Washington,WA
54,2021-12-29,1.3165454545454542,West Virginia,WV
55,2021-12-29,1.8155555555555556,Wisconsin,WI
56,2021-12-29,0.7609565217391304,Wyoming,WY
1,2021-12-30,0.3554029850746269,Alabama,AL
4,2021-12-30,1.345333333333333,Arizona,AZ
5,2021-12-30,0.5620533333333334,Arkansas,AR
6,2021-12-30,0.4914482758620689,California,CA
8,2021-12-30,1.0699999999999998,Colorado,CO
9,2021-12-30,1.2312499999999997,Connecticut,CT
10,2021-12-30,1.5633333333333335,Delaware,DE
11,2021-12-30,1.62,District Of Columbia,DC
12,2021-12-30,0.22911940298507463,Florida,FL
13,2021-12-30,0.32970377358490527,Georgia,GA
16,2021-12-30,0.492840909090909,Idaho,ID
17,2021-12-30,1.4958823529411758,Illinois,IL
18,2021-12-30,1.4698913043478259,Indiana,IN
19,2021-12-30,1.1717171717171722,Iowa,IA
20,2021-12-30,1.4274285714285717,Kansas,KS
21,2021-12-30,1.1182583333333331,Kentucky,KY
22,2021-12-30,0.37548437500000004,Louisiana,LA
23,2021-12-30,1.463125,Maine,ME
24,2021-12-30,0.9904166666666666,Maryland,MD
25,2021-12-30,1.2592857142857146,Massachusetts,MA
26,2021-12-30,1.749156626506024,Michigan,MI
27,2021-12-30,1.6763218390804604,Minnesota,MN
28,2021-12-30,0.3782317073170731,Mississippi,MS
29,2021-12-30,1.0798260869565215,Missouri,MO
30,2021-12-30,0.5298928571428572,Montana,MT
31,2021-12-30,0.8227956989247317,Nebraska,NE
32,2021-12-30,0.43941176470588234,Nevada,NV
33,2021-12-30,2.0279999999999996,New Hampshire,NH
34,2021-12-30,1.4985714285714287,New Jersey,NJ
35,2021-12-30,1.4090909090909087,New Mexico,NM
36,2021-12-30,1.699838709677419,New York,NY
37,2021-12-30,0.6443000000000003,North Carolina,NC
38,2021-12-30,0.9295471698113207,North Dakota,ND
39,2021-12-30,1.5603409090909097,Ohio,OH
40,2021-12-30,0.5841428571428571,Oklahoma,OK
41,2021-12-30,0.5419444444444442,Oregon,OR
42,2021-12-30,1.6564179104477605,Pennsylvania,PA
44,2021-12-30,1.5479999999999998,Rhode Island,RI
45,2021-12-30,0.4215217391304347,South Carolina,SC
46,2021-12-30,0.9091969696969695,South Dakota,SD
47,2021-12-30,0.670736842105263,Tennessee,TN
48,2021-12-30,0.39639763779527554,Texas,TX
49,2021-12-30,0.30379310344827587,Utah,UT
50,2021-12-30,1.6750000000000003,Vermont,VT
51,2021-12-30,0.8007218045112778,Virginia,VA
53,2021-12-30,0.5322051282051281,Washington,WA
54,2021-12-30,1.2749090909090908,West Virginia,WV
55,2021-12-30,1.747777777777777,Wisconsin,WI
56,2021-12-30,0.7143478260869565,Wyoming,WY
1,2021-12-31,0.36467164179104467,Alabama,AL
4,2021-12-31,1.2806666666666666,Arizona,AZ
5,2021-12-31,0.5600933333333332,Arkansas,AR
6,2021-12-31,0.48246551724137937,California,CA
8,2021-12-31,1.0298437500000002,Colorado,CO
9,2021-12-31,1.2275,Connecticut,CT
10,2021-12-31,1.5533333333333335,Delaware,DE
11,2021-12-31,1.69,District Of Columbia,DC
12,2021-12-31,0.2664477611940299,Florida,FL
13,2021-12-31,0.35201257861635216,Georgia,GA
16,2021-12-31,0.46675,Idaho,ID
17,2021-12-31,1.462254901960784,Illinois,IL
18,2021-12-31,1.4250000000000003,Indiana,IN
19,2021-12-31,1.1185858585858586,Iowa,IA
20,2021-12-31,1.3625714285714285,Kansas,KS
21,2021-12-31,1.0764833333333335,Kentucky,KY
22,2021-12-31,0.39848437499999995,Louisiana,LA
23,2021-12-31,1.4031250000000002,Maine,ME
24,2021-12-31,1.0020833333333332,Maryland,MD
25,2021-12-31,1.2571428571428573,Massachusetts,MA
26,2021-12-31,1.6657831325301204,Michigan,MI
27,2021-12-31,1.585057471264368,Minnesota,MN
28,2021-12-31,0.3957317073170732,Mississippi,MS
29,2021-12-31,1.0438260869565223,Missouri,MO
30,2021-12-31,0.49064285714285727,Montana,MT
31,2021-12-31,0.7748387096774191,Nebraska,NE
32,2021-12-31,0.4158823529411765,Nevada,NV
33,2021-12-31,1.9469999999999998,New Hampshire,NH
34,2021-12-31,1.5319047619047619,New Jersey,NJ
35,2021-12-31,1.339090909090909,New Mexico,NM
36,2021-12-31,1.666935483870968,New York,NY
37,2021-12-31,0.6370000000000002,North Carolina,NC
38,2021-12-31,0.8772264150943399,North Dakota,ND
39,2021-12-31,1.5146590909090911,Ohio,OH
40,2021-12-31,0.566922077922078,Oklahoma,OK
41,2021-12-31,0.5186111111111112,Oregon,OR
42,2021-12-31,1.596567164179104,Pennsylvania,PA
44,2021-12-31,1.518,Rhode Island,RI
45,2021-12-31,0.4302173913043479,South Carolina,SC
46,2021-12-31,0.8687121212121215,South Dakota,SD
47,2021-12-31,0.6734736842105263,Tennessee,TN
48,2021-12-31,0.3865728346456695,Texas,TX
49,2021-12-31,0.2920689655172414,Utah,UT
50,2021-12-31,1.6042857142857143,Vermont,VT
51,2021-12-31,0.7962556390977442,Virginia,VA
53,2021-12-31,0.5121025641025642,Washington,WA
54,2021-12-31,1.2263636363636363,West Virginia,WV
55,2021-12-31,1.673611111111111,Wisconsin,WI
56,2021-12-31,0.6669565217391302,Wyoming,WY
1,2022-01-01,0.37105970149253736,Alabama,AL
4,2022-01-01,1.2213333333333334,Arizona,AZ
5,2022-01-01,0.5606666666666668,Arkansas,AR
6,2022-01-01,0.47449999999999987,California,CA
8,2022-01-01,0.9924999999999999,Colorado,CO
9,2022-01-01,1.22,Connecticut,CT
10,2022-01-01,1.5566666666666666,Delaware,DE
11,2022-01-01,1.76,District Of Columbia,DC
12,2022-01-01,0.29852238805970144,Florida,FL
13,2022-01-01,0.3719182389937106,Georgia,GA
16,2022-01-01,0.4439545454545455,Idaho,ID
17,2022-01-01,1.4305882352941175,Illinois,IL
18,2022-01-01,1.3792391304347824,Indiana,IN
19,2022-01-01,1.0658585858585856,Iowa,IA
20,2022-01-01,1.3004761904761908,Kansas,KS
21,2022-01-01,1.0350416666666666,Kentucky,KY
22,2022-01-01,0.41770312500000006,Louisiana,LA
23,2022-01-01,1.3443749999999999,Maine,ME
24,2022-01-01,1.0141666666666664,Maryland,MD
25,2022-01-01,1.2521428571428572,Massachusetts,MA
26,2022-01-01,1.5853012048192765,Michigan,MI
27,2022-01-01,1.495632183908046,Minnesota,MN
28,2022-01-01,0.41048780487804865,Mississippi,MS
29,2022-01-01,1.008347826086957,Missouri,MO
30,2022-01-01,0.4581964285714286,Montana,MT
31,2022-01-01,0.7253333333333334,Nebraska,NE
32,2022-01-01,0.39499999999999996,Nevada,NV
33,2022-01-01,1.8709999999999998,New Hampshire,NH
34,2022-01-01,1.5671428571428574,New Jersey,NJ
35,2022-01-01,1.276969696969697,New Mexico,NM
36,2022-01-01,1.6329032258064513,New York,NY
37,2022-01-01,0.6306000000000003,North Carolina,NC
38,2022-01-01,0.8279433962264152,North Dakota,ND
39,2022-01-01,1.4680681818181818,Ohio,OH
40,2022-01-01,0.5491558441558442,Oklahoma,OK
41,2022-01-01,0.4986111111111113,Oregon,OR
42,2022-01-01,1.5420895522388054,Pennsylvania,PA
44,2022-01-01,1.484,Rhode Island,RI
45,2022-01-01,0.43934782608695655,South Carolina,SC
46,2022-01-01,0.8329242424242422,South Dakota,SD
47,2022-01-01,0.6778947368421053,Tennessee,TN
48,2022-01-01,0.3835618110236223,Texas,TX
49,2022-01-01,0.28206896551724137,Utah,UT
50,2022-01-01,1.535,Vermont,VT
51,2022-01-01,0.7894812030075188,Virginia,VA
53,2022-01-01,0.49379487179487175,Washington,WA
54,2022-01-01,1.1790909090909092,West Virginia,WV
55,2022-01-01,1.6006944444444438,Wisconsin,WI
56,2022-01-01,0.6304347826086956,Wyoming,WY
1,2022-01-02,0.38870149253731334,Alabama,AL
4,2022-01-02,1.1680000000000001,Arizona,AZ
5,2022-01-02,0.5638133333333332,Arkansas,AR
6,2022-01-02,0.46543103448275863,California,CA
8,2022-01-02,0.9571875000000004,Colorado,CO
9,2022-01-02,1.2112500000000002,Connecticut,CT
10,2022-01-02,1.5633333333333332,Delaware,DE
11,2022-01-02,1.81,District Of Columbia,DC
12,2022-01-02,0.3279253731343284,Florida,FL
13,2022-01-02,0.3899685534591196,Georgia,GA
16,2022-01-02,0.4220909090909091,Idaho,ID
17,2022-01-02,1.3973529411764707,Illinois,IL
18,2022-01-02,1.3359782608695654,Indiana,IN
19,2022-01-02,1.0178787878787876,Iowa,IA
20,2022-01-02,1.2417142857142858,Kansas,KS
21,2022-01-02,0.99725,Kentucky,KY
22,2022-01-02,0.4351562500000001,Louisiana,LA
23,2022-01-02,1.29375,Maine,ME
24,2022-01-02,1.0308333333333335,Maryland,MD
25,2022-01-02,1.2457142857142858,Massachusetts,MA
26,2022-01-02,1.5081927710843377,Michigan,MI
27,2022-01-02,1.4131034482758622,Minnesota,MN
28,2022-01-02,0.42297560975609755,Mississippi,MS
29,2022-01-02,0.9742608695652178,Missouri,MO
30,2022-01-02,0.42724999999999996,Montana,MT
31,2022-01-02,0.6759247311827956,Nebraska,NE
32,2022-01-02,0.3765294117647059,Nevada,NV
33,2022-01-02,1.7920000000000003,New Hampshire,NH
34,2022-01-02,1.6085714285714285,New Jersey,NJ
35,2022-01-02,1.2145454545454546,New Mexico,NM
36,2022-01-02,1.5930645161290322,New York,NY
37,2022-01-02,0.6218,North Carolina,NC
38,2022-01-02,0.7845094339622641,North Dakota,ND
39,2022-01-02,1.431022727272728,Ohio,OH
40,2022-01-02,0.524883116883117,Oklahoma,OK
41,2022-01-02,0.47805555555555546,Oregon,OR
42,2022-01-02,1.494477611940299,Pennsylvania,PA
44,2022-01-02,1.4519999999999997,Rhode Island,RI
45,2022-01-02,0.44565217391304357,South Carolina,SC
46,2022-01-02,0.7979999999999999,South Dakota,SD
47,2022-01-02,0.6844210526315789,Tennessee,TN
48,2022-01-02,0.3848413385826772,Texas,TX
49,2022-01-02,0.27172413793103445,Utah,UT
50,2022-01-02,1.4707142857142856,Vermont,VT
51,2022-01-02,0.7826691729323311,Virginia,VA
53,2022-01-02,0.4747179487179488,Washington,WA
54,2022-01-02,1.134727272727273,West Virginia,WV
55,2022-01-02,1.5334722222222221,Wisconsin,WI
56,2022-01-02,0.5895652173913043,Wyoming,WY
1,2022-01-03,0.40268656716417917,Alabama,AL
4,2022-01-03,1.108,Arizona,AZ
5,2022-01-03,0.5625333333333334,Arkansas,AR
6,2022-01-03,0.46575862068965523,California,CA
8,2022-01-03,0.9221874999999999,Colorado,CO
9,2022-01-03,1.2037499999999999,Connecticut,CT
10,2022-01-03,1.57,Delaware,DE
11,2022-01-03,1.84,District Of Columbia,DC
12,2022-01-03,0.3514925373134327,Florida,FL
13,2022-01-03,0.39468553459119465,Georgia,GA
16,2022-01-03,0.39859090909090916,Idaho,ID
17,2022-01-03,1.3651960784313724,Illinois,IL
18,2022-01-03,1.2870652173913046,Indiana,IN
19,2022-01-03,0.9633333333333337,Iowa,IA
20,2022-01-03,1.1827619047619047,Kansas,KS
21,2022-01-03,0.9620833333333335,Kentucky,KY
22,2022-01-03,0.4661375000000001,Louisiana,LA
23,2022-01-03,1.2331250000000002,Maine,ME
24,2022-01-03,1.0408333333333335,Maryland,MD
25,2022-01-03,1.237857142857143,Massachusetts,MA
26,2022-01-03,1.432048192771084,Michigan,MI
27,2022-01-03,1.3234482758620691,Minnesota,MN
28,2022-01-03,0.4506829268292684,Mississippi,MS
29,2022-01-03,0.9255652173913044,Missouri,MO
30,2022-01-03,0.396125,Montana,MT
31,2022-01-03,0.6319354838709677,Nebraska,NE
32,2022-01-03,0.3574117647058824,Nevada,NV
33,2022-01-03,1.704,New Hampshire,NH
34,2022-01-03,1.6352380952380952,New Jersey,NJ
35,2022-01-03,1.153939393939394,New Mexico,NM
36,2022-01-03,1.5638709677419351,New York,NY
37,2022-01-03,0.6393999999999999,North Carolina,NC
38,2022-01-03,0.741056603773585,North Dakota,ND
39,2022-01-03,1.3857954545454545,Ohio,OH
40,2022-01-03,0.4969480519480517,Oklahoma,OK
41,2022-01-03,0.46111111111111114,Oregon,OR
42,2022-01-03,1.4388059701492537,Pennsylvania,PA
44,2022-01-03,1.406,Rhode Island,RI
45,2022-01-03,0.44804347826086954,South Carolina,SC
46,2022-01-03,0.7591969696969699,South Dakota,SD
47,2022-01-03,0.6834736842105262,Tennessee,TN
48,2022-01-03,0.3873460629921259,Texas,TX
49,2022-01-03,0.2655172413793104,Utah,UT
50,2022-01-03,1.4085714285714286,Vermont,VT
51,2022-01-03,0.7817894736842105,Virginia,VA
53,2022-01-03,0.45948717948717954,Washington,WA
54,2022-01-03,1.0972727272727274,West Virginia,WV
55,2022-01-03,1.4619444444444438,Wisconsin,WI
56,2022-01-03,0.552608695652174,Wyoming,WY
1,2022-01-04,0.41925373134328353,Alabama,AL
4,2022-01-04,1.0539999999999998,Arizona,AZ
5,2022-01-04,0.5640000000000001,Arkansas,AR
6,2022-01-04,0.46977586206896566,California,CA
8,2022-01-04,0.8900000000000002,Colorado,CO
9,2022-01-04,1.1937499999999999,Connecticut,CT
10,2022-01-04,1.5766666666666669,Delaware,DE
11,2022-01-04,1.86,District Of Columbia,DC
12,2022-01-04,0.36958208955223887,Florida,FL
13,2022-01-04,0.41822641509433983,Georgia,GA
16,2022-01-04,0.3781590909090909,Idaho,ID
17,2022-01-04,1.3340196078431372,Illinois,IL
18,2022-01-04,1.2373913043478266,Indiana,IN
19,2022-01-04,0.908888888888889,Iowa,IA
20,2022-01-04,1.124285714285714,Kansas,KS
21,2022-01-04,0.9269999999999998,Kentucky,KY
22,2022-01-04,0.49773906249999994,Louisiana,LA
23,2022-01-04,1.17125,Maine,ME
24,2022-01-04,1.05125,Maryland,MD
25,2022-01-04,1.227857142857143,Massachusetts,MA
26,2022-01-04,1.3557831325301206,Michigan,MI
27,2022-01-04,1.2371264367816097,Minnesota,MN
28,2022-01-04,0.47670731707317077,Mississippi,MS
29,2022-01-04,0.8886086956521742,Missouri,MO
30,2022-01-04,0.36891071428571426,Montana,MT
31,2022-01-04,0.5869892473118279,Nebraska,NE
32,2022-01-04,0.34064705882352936,Nevada,NV
33,2022-01-04,1.6170000000000002,New Hampshire,NH
34,2022-01-04,1.6566666666666667,New Jersey,NJ
35,2022-01-04,1.0981818181818177,New Mexico,NM
36,2022-01-04,1.5324193548387102,New York,NY
37,2022-01-04,0.6418999999999998,North Carolina,NC
38,2022-01-04,0.7021320754716981,North Dakota,ND
39,2022-01-04,1.3417045454545453,Ohio,OH
40,2022-01-04,0.46876623376623355,Oklahoma,OK
41,2022-01-04,0.44694444444444437,Oregon,OR
42,2022-01-04,1.3825373134328367,Pennsylvania,PA
44,2022-01-04,1.36,Rhode Island,RI
45,2022-01-04,0.48195652173913045,South Carolina,SC
46,2022-01-04,0.7284696969696971,South Dakota,SD
47,2022-01-04,0.6827368421052632,Tennessee,TN
48,2022-01-04,0.39413779527559084,Texas,TX
49,2022-01-04,0.25965517241379316,Utah,UT
50,2022-01-04,1.3492857142857146,Vermont,VT
51,2022-01-04,0.7836165413533833,Virginia,VA
53,2022-01-04,0.44687179487179496,Washington,WA
54,2022-01-04,1.0632727272727274,West Virginia,WV
55,2022-01-04,1.3937499999999998,Wisconsin,WI
56,2022-01-04,0.5182608695652174,Wyoming,WY
1,2022-01-05,0.4364179104477613,Alabama,AL
4,2022-01-05,1.0066666666666668,Arizona,AZ
5,2022-01-05,0.5674666666666668,Arkansas,AR
6,2022-01-05,0.472844827586207,California,CA
8,2022-01-05,0.8605156249999997,Colorado,CO
9,2022-01-05,1.18875,Connecticut,CT
10,2022-01-05,1.5733333333333335,Delaware,DE
11,2022-01-05,1.86,District Of Columbia,DC
12,2022-01-05,0.38519402985074636,Florida,FL
13,2022-01-05,0.43988679245283013,Georgia,GA
16,2022-01-05,0.3609545454545455,Idaho,ID
17,2022-01-05,1.3096078431372546,Illinois,IL
18,2022-01-05,1.192608695652174,Indiana,IN
19,2022-01-05,0.8670707070707068,Iowa,IA
20,2022-01-05,1.079809523809524,Kansas,KS
21,2022-01-05,0.8960833333333331,Kentucky,KY
22,2022-01-05,0.5255843750000001,Louisiana,LA
23,2022-01-05,1.1099999999999999,Maine,ME
24,2022-01-05,1.0566666666666669,Maryland,MD
25,2022-01-05,1.2228571428571426,Massachusetts,MA
26,2022-01-05,1.2820481927710843,Michigan,MI
27,2022-01-05,1.15632183908046,Minnesota,MN
28,2022-01-05,0.5035365853658534,Mississippi,MS
29,2022-01-05,0.8559999999999998,Missouri,MO
30,2022-01-05,0.34214285714285714,Montana,MT
31,2022-01-05,0.5538064516129033,Nebraska,NE
32,2022-01-05,0.3278235294117647,Nevada,NV
33,2022-01-05,1.538,New Hampshire,NH
34,2022-01-05,1.6761904761904762,New Jersey,NJ
35,2022-01-05,1.0457575757575759,New Mexico,NM
36,2022-01-05,1.5033870967741934,New York,NY
37,2022-01-05,0.6488,North Carolina,NC
38,2022-01-05,0.6681320754716983,North Dakota,ND
39,2022-01-05,1.2989772727272724,Ohio,OH
40,2022-01-05,0.4604155844155845,Oklahoma,OK
41,2022-01-05,0.4363888888888888,Oregon,OR
42,2022-01-05,1.333134328358209,Pennsylvania,PA
44,2022-01-05,1.364,Rhode Island,RI
45,2022-01-05,0.5056521739130434,South Carolina,SC
46,2022-01-05,0.7057121212121213,South Dakota,SD
47,2022-01-05,0.6816842105263157,Tennessee,TN
48,2022-01-05,0.4019952755905512,Texas,TX
49,2022-01-05,0.25482758620689655,Utah,UT
