ID,Observed,Expected,OE,RR_L,date
53704,6,14.62,0.41,0.41,2022-01-11
53705,1,8.13,0.12,0.12,2022-01-11
53706,0,1.93,0.0,0.0,2022-01-11
53711,4,15.88,0.25,0.25,2022-01-11
53713,4,7.06,0.57,0.57,2022-01-11
53808,0,0.39,0.0,0.0,2022-01-11
53715,1,4.29,0.23,0.23,2022-01-11
53716,4,5.86,0.68,0.68,2022-01-11
53717,0,4.04,0.0,0.0,2022-01-11
53718,1,4.68,0.21,0.21,2022-01-11
53714,6,5.12,1.17,1.17,2022-01-11
53726,0,1.78,0.0,0.0,2022-01-11
53801,0,0.27,0.0,0.0,2022-01-11
53802,0,0.014,0.0,0.0,2022-01-11
53803,1,0.38,2.6,2.6,2022-01-11
53804,0,0.42,0.0,0.0,2022-01-11
53805,0,1.62,0.0,0.0,2022-01-11
53806,2,0.54,3.69,3.69,2022-01-11
53807,1,1.61,0.62,0.62,2022-01-11
53719,0,9.99,0.0,0.0,2022-01-11
54521,9,2.52,3.57,3.58,2022-01-12
54520,2,1.37,1.46,1.46,2022-01-12
54519,3,0.4,7.43,7.44,2022-01-12
54512,0,0.28,0.0,0.0,2022-01-12
54515,1,0.14,7.01,7.01,2022-01-12
54514,3,0.57,5.26,5.26,2022-01-12
54513,0,0.13,0.0,0.0,2022-01-12
54517,0,0.033,0.0,0.0,2022-01-12
54524,0,0.2,0.0,0.0,2022-01-12
54539,1,0.4,2.48,2.48,2022-01-12
54526,1,0.23,4.28,4.28,2022-01-12
54527,3,0.27,10.99,11.0,2022-01-12
54529,0,0.38,0.0,0.0,2022-01-12
54530,1,0.27,3.77,3.77,2022-01-12
54531,0,0.44,0.0,0.0,2022-01-12
54534,0,0.73,0.0,0.0,2022-01-12
54536,0,0.054,0.0,0.0,2022-01-12
54537,0,0.16,0.0,0.0,2022-01-12
54538,1,0.94,1.06,1.06,2022-01-12
54511,2,0.39,5.09,5.1,2022-01-12
54525,0,0.079,0.0,0.0,2022-01-12
54501,10,6.36,1.57,1.58,2022-01-12
54485,0,0.12,0.0,0.0,2022-01-12
54498,1,0.76,1.32,1.32,2022-01-12
54470,1,0.65,1.54,1.54,2022-01-12
54471,0,0.57,0.0,0.0,2022-01-12
54473,0,0.85,0.0,0.0,2022-01-12
54474,4,1.23,3.24,3.25,2022-01-12
54475,0,0.5,0.0,0.0,2022-01-12
54476,12,6.06,1.98,1.99,2022-01-12
54479,2,1.27,1.58,1.58,2022-01-12
54480,1,0.45,2.23,2.23,2022-01-12
54481,18,9.12,1.97,1.98,2022-01-12
54499,4,0.95,4.21,4.21,2022-01-12
54482,4,3.18,1.26,1.26,2022-01-12
54486,2,0.61,3.27,3.28,2022-01-12
54487,12,3.02,3.97,3.99,2022-01-12
54488,0,0.39,0.0,0.0,2022-01-12
54489,0,0.53,0.0,0.0,2022-01-12
54490,1,0.24,4.12,4.12,2022-01-12
54491,0,0.5,0.0,0.0,2022-01-12
54493,1,0.19,5.23,5.23,2022-01-12
54494,13,8.47,1.54,1.54,2022-01-12
54495,9,2.33,3.86,3.87,2022-01-12
54484,5,1.63,3.07,3.08,2022-01-12
54540,0,0.29,0.0,0.0,2022-01-12
54635,0,0.57,0.0,0.0,2022-01-12
54542,0,0.13,0.0,0.0,2022-01-12
54612,1,1.61,0.62,0.62,2022-01-12
54613,3,0.53,5.66,5.67,2022-01-12
54614,0,0.85,0.0,0.0,2022-01-12
54615,2,3.36,0.6,0.6,2022-01-12
54616,0,0.84,0.0,0.0,2022-01-12
54618,0,0.73,0.0,0.0,2022-01-12
54619,1,1.24,0.81,0.81,2022-01-12
54621,0,0.47,0.0,0.0,2022-01-12
54622,0,0.6,0.0,0.0,2022-01-12
54611,0,0.36,0.0,0.0,2022-01-12
54623,0,0.68,0.0,0.0,2022-01-12
54625,0,0.076,0.0,0.0,2022-01-12
54626,0,0.43,0.0,0.0,2022-01-12
54627,0,0.54,0.0,0.0,2022-01-12
54628,0,0.31,0.0,0.0,2022-01-12
54629,0,0.83,0.0,0.0,2022-01-12
54630,0,1.33,0.0,0.0,2022-01-12
54631,0,0.54,0.0,0.0,2022-01-12
54632,0,0.36,0.0,0.0,2022-01-12
54634,1,1.43,0.7,0.7,2022-01-12
54624,0,0.45,0.0,0.0,2022-01-12
54541,5,0.42,12.01,12.04,2022-01-12
54610,0,0.53,0.0,0.0,2022-01-12
54601,11,16.05,0.69,0.68,2022-01-12
54545,0,0.26,0.0,0.0,2022-01-12
54546,1,0.36,2.8,2.81,2022-01-12
54547,0,0.43,0.0,0.0,2022-01-12
54548,2,1.55,1.29,1.29,2022-01-12
54550,0,0.21,0.0,0.0,2022-01-12
54552,0,1.3,0.0,0.0,2022-01-12
54554,0,0.33,0.0,0.0,2022-01-12
54555,3,1.52,1.97,1.97,2022-01-12
54556,1,0.37,2.71,2.71,2022-01-12
54603,1,4.49,0.22,0.22,2022-01-12
54557,0,0.27,0.0,0.0,2022-01-12
54559,0,0.28,0.0,0.0,2022-01-12
54560,0,0.18,0.0,0.0,2022-01-12
54562,1,0.59,1.69,1.69,2022-01-12
54563,0,0.25,0.0,0.0,2022-01-12
54564,0,0.13,0.0,0.0,2022-01-12
54565,0,0.012,0.0,0.0,2022-01-12
54566,1,0.4,2.49,2.49,2022-01-12
54568,3,1.63,1.84,1.84,2022-01-12
54558,2,0.64,3.14,3.14,2022-01-12
54469,2,0.55,3.66,3.66,2022-01-12
54162,3,2.91,1.03,1.03,2022-01-12
54466,4,0.88,4.55,4.55,2022-01-12
54220,14,12.43,1.13,1.13,2022-01-12
54227,0,0.5,0.0,0.0,2022-01-12
54228,1,0.88,1.13,1.13,2022-01-12
54229,1,1.61,0.62,0.62,2022-01-12
54230,2,1.51,1.32,1.32,2022-01-12
54232,1,0.27,3.74,3.74,2022-01-12
54234,1,0.52,1.91,1.91,2022-01-12
54235,6,5.37,1.12,1.12,2022-01-12
54241,11,4.47,2.46,2.47,2022-01-12
54217,1,2.32,0.43,0.43,2022-01-12
54245,2,0.66,3.04,3.04,2022-01-12
54247,1,0.63,1.58,1.58,2022-01-12
54301,4,6.85,0.58,0.58,2022-01-12
54302,6,10.08,0.6,0.59,2022-01-12
54303,8,8.74,0.92,0.92,2022-01-12
54304,4,8.7,0.46,0.46,2022-01-12
54307,0,0.37,0.0,0.0,2022-01-12
54311,7,11.56,0.61,0.6,2022-01-12
54313,10,12.37,0.81,0.81,2022-01-12
54401,19,9.73,1.95,1.96,2022-01-12
54246,0,0.27,0.0,0.0,2022-01-12
54216,0,1.99,0.0,0.0,2022-01-12
54214,0,0.082,0.0,0.0,2022-01-12
54213,0,0.43,0.0,0.0,2022-01-12
54636,5,4.65,1.08,1.08,2022-01-12
54165,1,2.43,0.41,0.41,2022-01-12
54166,7,5.3,1.32,1.32,2022-01-12
54169,1,0.88,1.13,1.13,2022-01-12
54170,0,1.13,0.0,0.0,2022-01-12
54171,0,1.17,0.0,0.0,2022-01-12
54173,1,1.41,0.71,0.71,2022-01-12
54174,0,0.96,0.0,0.0,2022-01-12
54175,0,0.3,0.0,0.0,2022-01-12
54177,1,0.89,1.13,1.13,2022-01-12
54180,1,1.11,0.9,0.9,2022-01-12
54201,2,1.64,1.22,1.22,2022-01-12
54202,0,0.41,0.0,0.0,2022-01-12
54204,0,0.51,0.0,0.0,2022-01-12
54205,2,0.67,2.99,2.99,2022-01-12
54207,0,0.047,0.0,0.0,2022-01-12
54208,2,2.05,0.97,0.97,2022-01-12
54209,1,0.42,2.37,2.37,2022-01-12
54210,0,0.24,0.0,0.0,2022-01-12
54211,0,0.083,0.0,0.0,2022-01-12
54212,0,0.33,0.0,0.0,2022-01-12
54403,21,7.81,2.69,2.71,2022-01-12
54467,3,4.49,0.67,0.67,2022-01-12
54405,3,0.98,3.08,3.08,2022-01-12
54407,0,0.47,0.0,0.0,2022-01-12
54441,0,0.29,0.0,0.0,2022-01-12
54442,0,0.37,0.0,0.0,2022-01-12
54443,1,0.68,1.47,1.47,2022-01-12
54446,0,0.99,0.0,0.0,2022-01-12
54447,0,0.14,0.0,0.0,2022-01-12
54448,2,1.4,1.43,1.43,2022-01-12
54449,16,8.15,1.96,1.97,2022-01-12
54450,0,0.14,0.0,0.0,2022-01-12
54451,4,3.63,1.1,1.1,2022-01-12
54440,2,0.94,2.12,2.12,2022-01-12
54452,4,5.86,0.68,0.68,2022-01-12
54455,13,5.79,2.25,2.25,2022-01-12
54456,2,1.88,1.06,1.06,2022-01-12
54457,4,2.6,1.54,1.54,2022-01-12
54458,0,0.031,0.0,0.0,2022-01-12
54459,1,0.39,2.54,2.54,2022-01-12
54460,1,0.85,1.18,1.18,2022-01-12
54462,0,0.11,0.0,0.0,2022-01-12
54463,0,0.19,0.0,0.0,2022-01-12
54465,3,0.16,19.02,19.05,2022-01-12
54454,2,0.43,4.64,4.65,2022-01-12
54437,3,0.97,3.09,3.09,2022-01-12
54436,1,0.76,1.31,1.31,2022-01-12
54435,2,0.65,3.09,3.09,2022-01-12
54408,2,0.32,6.3,6.3,2022-01-12
54409,7,4.11,1.7,1.71,2022-01-12
54410,1,0.83,1.21,1.21,2022-01-12
54411,3,1.67,1.8,1.8,2022-01-12
54412,4,0.65,6.17,6.18,2022-01-12
54413,0,0.047,0.0,0.0,2022-01-12
54414,3,1.12,2.67,2.68,2022-01-12
54416,3,0.57,5.28,5.28,2022-01-12
54417,0,0.012,0.0,0.0,2022-01-12
54418,1,0.31,3.25,3.25,2022-01-12
54420,1,0.4,2.48,2.48,2022-01-12
54421,4,1.17,3.42,3.43,2022-01-12
54422,0,0.42,0.0,0.0,2022-01-12
54423,1,0.75,1.34,1.34,2022-01-12
54424,0,0.49,0.0,0.0,2022-01-12
54425,1,0.67,1.5,1.5,2022-01-12
54426,3,1.44,2.08,2.08,2022-01-12
54427,0,0.38,0.0,0.0,2022-01-12
54428,0,0.32,0.0,0.0,2022-01-12
54430,0,0.05,0.0,0.0,2022-01-12
54433,1,0.59,1.68,1.68,2022-01-12
54406,2,1.09,1.83,1.83,2022-01-12
54637,0,0.062,0.0,0.0,2022-01-12
54835,0,0.28,0.0,0.0,2022-01-12
54639,1,0.86,1.16,1.16,2022-01-12
54870,1,0.49,2.03,2.03,2022-01-12
54871,3,0.96,3.14,3.14,2022-01-12
54872,0,0.85,0.0,0.0,2022-01-12
54873,2,0.93,2.16,2.16,2022-01-12
54874,2,1.24,1.61,1.61,2022-01-12
54875,0,0.34,0.0,0.0,2022-01-12
54876,1,0.42,2.38,2.38,2022-01-12
54880,2,9.53,0.21,0.21,2022-01-12
54888,1,0.42,2.41,2.41,2022-01-12
54868,6,4.86,1.24,1.24,2022-01-12
54889,1,0.84,1.19,1.19,2022-01-12
54893,0,1.18,0.0,0.0,2022-01-12
54895,1,0.31,3.24,3.24,2022-01-12
54896,2,0.45,4.4,4.4,2022-01-12
54901,11,12.04,0.91,0.91,2022-01-12
54902,7,7.14,0.98,0.98,2022-01-12
54904,2,6.86,0.29,0.29,2022-01-12
54909,1,0.68,1.47,1.47,2022-01-12
54911,6,8.39,0.71,0.71,2022-01-12
54913,1,6.85,0.15,0.15,2022-01-12
54891,1,1.08,0.92,0.92,2022-01-12
54914,4,9.84,0.41,0.41,2022-01-12
54867,1,0.14,7.27,7.27,2022-01-12
54864,0,0.4,0.0,0.0,2022-01-12
54840,3,1.4,2.14,2.15,2022-01-12
54841,0,0.09,0.0,0.0,2022-01-12
54842,0,0.052,0.0,0.0,2022-01-12
54843,8,3.76,2.13,2.13,2022-01-12
54844,0,0.085,0.0,0.0,2022-01-12
54845,0,0.04,0.0,0.0,2022-01-12
54846,0,0.16,0.0,0.0,2022-01-12
54847,0,0.66,0.0,0.0,2022-01-12
54848,3,1.84,1.63,1.63,2022-01-12
54865,0,0.14,0.0,0.0,2022-01-12
54849,0,0.55,0.0,0.0,2022-01-12
54853,2,1.31,1.53,1.53,2022-01-12
54854,0,0.31,0.0,0.0,2022-01-12
54855,0,0.28,0.0,0.0,2022-01-12
54856,0,0.52,0.0,0.0,2022-01-12
54857,0,0.019,0.0,0.0,2022-01-12
54858,0,0.53,0.0,0.0,2022-01-12
54859,2,0.56,3.55,3.55,2022-01-12
54861,0,0.065,0.0,0.0,2022-01-12
54862,0,0.07,0.0,0.0,2022-01-12
54850,0,0.076,0.0,0.0,2022-01-12
54915,10,13.81,0.72,0.72,2022-01-12
54921,0,0.35,0.0,0.0,2022-01-12
54922,0,0.43,0.0,0.0,2022-01-12
54961,6,4.33,1.38,1.39,2022-01-12
54962,1,0.36,2.74,2.74,2022-01-12
54963,0,2.25,0.0,0.0,2022-01-12
54964,1,0.31,3.23,3.23,2022-01-12
54965,0,0.43,0.0,0.0,2022-01-12
54966,0,0.63,0.0,0.0,2022-01-12
54967,0,0.11,0.0,0.0,2022-01-12
54968,0,0.87,0.0,0.0,2022-01-12
54970,2,1.22,1.64,1.64,2022-01-12
54960,2,0.79,2.52,2.52,2022-01-12
54971,6,3.41,1.76,1.76,2022-01-12
54977,0,0.48,0.0,0.0,2022-01-12
54979,0,0.42,0.0,0.0,2022-01-12
54980,0,0.035,0.0,0.0,2022-01-12
54981,6,4.85,1.24,1.24,2022-01-12
54982,3,2.22,1.35,1.35,2022-01-12
54983,1,1.42,0.71,0.71,2022-01-12
54984,3,0.99,3.02,3.02,2022-01-12
54985,0,0.33,0.0,0.0,2022-01-12
54161,0,0.89,0.0,0.0,2022-01-12
54974,0,0.48,0.0,0.0,2022-01-12
54956,10,14.03,0.71,0.71,2022-01-12
54952,6,8.63,0.7,0.69,2022-01-12
54950,3,0.88,3.4,3.4,2022-01-12
54923,6,2.86,2.1,2.1,2022-01-12
54927,0,0.15,0.0,0.0,2022-01-12
54928,0,0.13,0.0,0.0,2022-01-12
54929,1,2.76,0.36,0.36,2022-01-12
54930,0,0.54,0.0,0.0,2022-01-12
54931,0,0.086,0.0,0.0,2022-01-12
54932,0,0.4,0.0,0.0,2022-01-12
54933,1,0.12,8.22,8.22,2022-01-12
54934,1,0.15,6.68,6.68,2022-01-12
54935,15,13.43,1.12,1.12,2022-01-12
54937,5,6.3,0.79,0.79,2022-01-12
54940,0,1.3,0.0,0.0,2022-01-12
54941,3,0.74,4.07,4.08,2022-01-12
54942,0,3.18,0.0,0.0,2022-01-12
54943,1,0.63,1.58,1.58,2022-01-12
54944,3,2.88,1.04,1.04,2022-01-12
54945,2,1.06,1.88,1.88,2022-01-12
54946,0,0.028,0.0,0.0,2022-01-12
54947,0,0.74,0.0,0.0,2022-01-12
54948,1,0.076,13.08,13.08,2022-01-12
54949,3,1.08,2.79,2.79,2022-01-12
54839,0,0.08,0.0,0.0,2022-01-12
54638,0,0.54,0.0,0.0,2022-01-12
54838,0,0.35,0.0,0.0,2022-01-12
54836,0,0.34,0.0,0.0,2022-01-12
54701,5,13.02,0.38,0.38,2022-01-12
54703,4,13.9,0.29,0.29,2022-01-12
54720,0,2.47,0.0,0.0,2022-01-12
54721,1,0.43,2.35,2.35,2022-01-12
54722,0,1.23,0.0,0.0,2022-01-12
54723,0,0.36,0.0,0.0,2022-01-12
54724,1,2.36,0.42,0.42,2022-01-12
54725,2,0.91,2.19,2.19,2022-01-12
54726,1,0.57,1.75,1.75,2022-01-12
54670,2,0.55,3.64,3.64,2022-01-12
54727,2,1.62,1.24,1.24,2022-01-12
54729,18,10.42,1.73,1.73,2022-01-12
54730,3,1.56,1.93,1.93,2022-01-12
54731,0,0.23,0.0,0.0,2022-01-12
54732,1,0.95,1.05,1.05,2022-01-12
54733,1,0.38,2.66,2.66,2022-01-12
54734,0,0.26,0.0,0.0,2022-01-12
54736,5,1.33,3.76,3.77,2022-01-12
54737,1,0.17,5.91,5.91,2022-01-12
54738,1,1.04,0.96,0.96,2022-01-12
54728,1,1.98,0.5,0.5,2022-01-12
54739,1,1.72,0.58,0.58,2022-01-12
54669,1,2.52,0.4,0.4,2022-01-12
54666,1,0.89,1.13,1.13,2022-01-12
54642,1,0.68,1.46,1.46,2022-01-12
54643,0,0.00096,0.0,0.0,2022-01-12
54644,0,0.52,0.0,0.0,2022-01-12
54645,0,0.025,0.0,0.0,2022-01-12
54646,7,1.33,5.28,5.29,2022-01-12
54648,0,0.54,0.0,0.0,2022-01-12
54650,6,7.84,0.77,0.76,2022-01-12
54651,0,0.46,0.0,0.0,2022-01-12
54652,2,0.37,5.46,5.46,2022-01-12
54667,0,1.54,0.0,0.0,2022-01-12
54653,0,0.31,0.0,0.0,2022-01-12
54655,0,0.58,0.0,0.0,2022-01-12
54656,1,5.63,0.18,0.18,2022-01-12
54657,0,0.12,0.0,0.0,2022-01-12
54658,0,0.83,0.0,0.0,2022-01-12
54659,0,0.42,0.0,0.0,2022-01-12
54660,2,5.06,0.4,0.39,2022-01-12
54661,1,1.18,0.84,0.84,2022-01-12
54664,0,0.53,0.0,0.0,2022-01-12
54665,2,2.59,0.77,0.77,2022-01-12
54654,0,0.032,0.0,0.0,2022-01-12
54740,1,0.63,1.58,1.58,2022-01-12
54741,0,0.62,0.0,0.0,2022-01-12
54742,1,1.6,0.62,0.62,2022-01-12
54773,0,1.1,0.0,0.0,2022-01-12
54801,2,2.1,0.95,0.95,2022-01-12
54805,1,0.47,2.15,2.15,2022-01-12
54806,2,3.64,0.55,0.55,2022-01-12
54810,0,0.73,0.0,0.0,2022-01-12
54812,0,1.78,0.0,0.0,2022-01-12
54813,1,0.2,4.97,4.98,2022-01-12
54814,0,0.87,0.0,0.0,2022-01-12
54817,0,0.66,0.0,0.0,2022-01-12
54772,0,0.34,0.0,0.0,2022-01-12
54819,1,0.73,1.38,1.38,2022-01-12
54821,0,0.38,0.0,0.0,2022-01-12
54822,0,1.45,0.0,0.0,2022-01-12
54824,0,0.7,0.0,0.0,2022-01-12
54826,0,0.23,0.0,0.0,2022-01-12
54827,0,0.092,0.0,0.0,2022-01-12
54828,1,0.22,4.48,4.48,2022-01-12
54829,1,1.63,0.62,0.61,2022-01-12
54830,1,0.89,1.12,1.12,2022-01-12
54832,0,0.11,0.0,0.0,2022-01-12
54820,0,0.28,0.0,0.0,2022-01-12
54771,2,1.39,1.43,1.43,2022-01-12
54770,0,0.69,0.0,0.0,2022-01-12
54769,0,0.21,0.0,0.0,2022-01-12
54745,3,0.63,4.78,4.79,2022-01-12
54746,0,0.23,0.0,0.0,2022-01-12
54747,1,0.8,1.25,1.25,2022-01-12
54748,0,0.33,0.0,0.0,2022-01-12
54749,1,0.44,2.27,2.28,2022-01-12
54750,0,0.32,0.0,0.0,2022-01-12
54751,4,8.29,0.48,0.48,2022-01-12
54754,2,0.6,3.36,3.36,2022-01-12
54755,1,2.26,0.44,0.44,2022-01-12
54756,1,0.29,3.45,3.45,2022-01-12
54757,0,1.13,0.0,0.0,2022-01-12
54758,0,1.44,0.0,0.0,2022-01-12
54759,0,0.46,0.0,0.0,2022-01-12
54760,1,0.075,13.41,13.42,2022-01-12
54761,0,0.37,0.0,0.0,2022-01-12
54762,0,0.4,0.0,0.0,2022-01-12
54763,3,0.36,8.35,8.36,2022-01-12
54765,0,0.0029,0.0,0.0,2022-01-12
54766,0,0.57,0.0,0.0,2022-01-12
54767,1,1.15,0.87,0.87,2022-01-12
54768,6,1.96,3.06,3.07,2022-01-12
54837,2,1.2,1.67,1.67,2022-01-12
54160,0,0.1,0.0,0.0,2022-01-12
54986,0,1.68,0.0,0.0,2022-01-12
54157,3,1.86,1.61,1.61,2022-01-12
53189,11,8.53,1.29,1.29,2022-01-12
53190,6,6.13,0.98,0.98,2022-01-12
53191,1,0.91,1.1,1.1,2022-01-12
53192,0,0.0029,0.0,0.0,2022-01-12
53195,0,0.049,0.0,0.0,2022-01-12
53202,8,7.94,1.01,1.01,2022-01-12
53203,0,0.55,0.0,0.0,2022-01-12
53204,12,12.32,0.97,0.97,2022-01-12
53205,4,2.84,1.41,1.41,2022-01-12
53188,6,11.38,0.53,0.53,2022-01-12
53206,12,7.18,1.67,1.68,2022-01-12
53208,6,9.61,0.62,0.62,2022-01-12
53209,26,14.85,1.75,1.76,2022-01-12
53210,9,8.54,1.05,1.05,2022-01-12
53211,1,11.3,0.089,0.088,2022-01-12
53212,13,9.73,1.34,1.34,2022-01-12
53213,0,8.82,0.0,0.0,2022-01-12
53214,5,11.32,0.44,0.44,2022-01-12
53215,14,19.12,0.73,0.73,2022-01-12
53216,10,10.7,0.93,0.93,2022-01-12
53207,7,11.75,0.6,0.59,2022-01-12
53217,7,9.13,0.77,0.77,2022-01-12
53186,7,10.53,0.66,0.66,2022-01-12
53184,1,1.33,0.75,0.75,2022-01-12
53144,19,8.43,2.25,2.27,2022-01-12
53146,2,2.58,0.78,0.78,2022-01-12
53147,3,5.37,0.56,0.56,2022-01-12
53149,4,6.45,0.62,0.62,2022-01-12
53150,9,8.23,1.09,1.09,2022-01-12
53151,18,10.04,1.79,1.8,2022-01-12
53153,2,0.79,2.55,2.55,2022-01-12
53154,11,11.49,0.96,0.96,2022-01-12
53156,3,0.95,3.17,3.17,2022-01-12
53185,5,6.09,0.82,0.82,2022-01-12
53158,15,5.34,2.81,2.83,2022-01-12
53168,3,2.81,1.07,1.07,2022-01-12
53170,2,0.7,2.84,2.84,2022-01-12
53172,9,6.68,1.35,1.35,2022-01-12
53177,4,2.57,1.55,1.56,2022-01-12
53178,0,0.88,0.0,0.0,2022-01-12
53179,1,2.28,0.44,0.44,2022-01-12
53181,3,2.38,1.26,1.26,2022-01-12
53182,7,3.15,2.22,2.23,2022-01-12
53183,0,0.94,0.0,0.0,2022-01-12
53167,0,0.22,0.0,0.0,2022-01-12
53218,14,13.37,1.05,1.05,2022-01-12
53219,4,11.11,0.36,0.36,2022-01-12
53220,5,8.4,0.6,0.59,2022-01-12
53511,20,15.69,1.27,1.28,2022-01-12
53515,0,0.73,0.0,0.0,2022-01-12
53516,0,0.72,0.0,0.0,2022-01-12
53517,0,0.61,0.0,0.0,2022-01-12
53518,0,0.44,0.0,0.0,2022-01-12
53520,2,2.07,0.96,0.96,2022-01-12
53521,0,1.19,0.0,0.0,2022-01-12
53522,3,0.32,9.45,9.47,2022-01-12
53523,0,1.65,0.0,0.0,2022-01-12
53510,0,0.47,0.0,0.0,2022-01-12
53525,1,1.28,0.78,0.78,2022-01-12
53527,1,3.49,0.29,0.29,2022-01-12
53528,0,1.99,0.0,0.0,2022-01-12
53529,0,0.66,0.0,0.0,2022-01-12
53530,4,1.42,2.82,2.82,2022-01-12
53531,0,1.47,0.0,0.0,2022-01-12
53532,1,5.0,0.2,0.2,2022-01-12
53533,4,2.25,1.78,1.78,2022-01-12
53534,1,3.84,0.26,0.26,2022-01-12
53536,2,2.78,0.72,0.72,2022-01-12
53526,0,0.2,0.0,0.0,2022-01-12
53508,0,1.83,0.0,0.0,2022-01-12
53507,0,0.68,0.0,0.0,2022-01-12
53506,0,0.33,0.0,0.0,2022-01-12
53221,12,12.78,0.94,0.94,2022-01-12
53222,4,8.4,0.48,0.48,2022-01-12
53223,7,9.32,0.75,0.75,2022-01-12
53224,6,7.11,0.84,0.84,2022-01-12
53225,4,8.46,0.47,0.47,2022-01-12
53226,8,6.03,1.33,1.33,2022-01-12
53227,9,7.52,1.2,1.2,2022-01-12
53228,6,4.68,1.28,1.28,2022-01-12
53233,1,4.82,0.21,0.21,2022-01-12
53235,1,3.03,0.33,0.33,2022-01-12
53295,2,0.055,36.28,36.32,2022-01-12
53402,21,10.69,1.96,1.98,2022-01-12
53403,12,8.39,1.43,1.43,2022-01-12
53404,10,4.78,2.09,2.1,2022-01-12
53405,11,8.11,1.36,1.36,2022-01-12
53406,14,8.33,1.68,1.68,2022-01-12
53501,0,0.061,0.0,0.0,2022-01-12
53502,0,0.8,0.0,0.0,2022-01-12
53503,0,0.63,0.0,0.0,2022-01-12
53504,0,0.65,0.0,0.0,2022-01-12
53505,1,0.11,8.79,8.8,2022-01-12
53143,18,7.36,2.44,2.46,2022-01-12
53537,0,0.27,0.0,0.0,2022-01-12
53142,21,10.66,1.97,1.98,2022-01-12
53139,1,0.74,1.35,1.35,2022-01-12
53032,3,1.54,1.95,1.95,2022-01-12
53033,0,1.5,0.0,0.0,2022-01-12
53034,0,0.55,0.0,0.0,2022-01-12
53035,1,0.77,1.31,1.31,2022-01-12
53036,1,0.95,1.05,1.05,2022-01-12
53037,3,3.18,0.94,0.94,2022-01-12
53038,2,1.36,1.47,1.47,2022-01-12
53039,6,1.46,4.1,4.11,2022-01-12
53029,5,6.85,0.73,0.73,2022-01-12
53040,2,2.6,0.77,0.77,2022-01-12
53044,2,0.74,2.69,2.69,2022-01-12
53045,7,6.84,1.02,1.02,2022-01-12
53046,0,0.39,0.0,0.0,2022-01-12
53047,0,0.04,0.0,0.0,2022-01-12
53048,2,1.06,1.89,1.9,2022-01-12
53049,2,0.94,2.12,2.12,2022-01-12
53050,3,2.15,1.4,1.4,2022-01-12
53051,16,11.86,1.35,1.35,2022-01-12
53057,0,0.48,0.0,0.0,2022-01-12
53042,1,2.1,0.48,0.48,2022-01-12
53058,0,1.06,0.0,0.0,2022-01-12
53027,9,7.42,1.21,1.21,2022-01-12
53023,0,0.79,0.0,0.0,2022-01-12
53001,2,0.6,3.34,3.34,2022-01-12
53002,0,0.73,0.0,0.0,2022-01-12
53003,0,0.051,0.0,0.0,2022-01-12
53004,1,1.06,0.94,0.94,2022-01-12
53005,3,6.41,0.47,0.47,2022-01-12
53006,4,0.54,7.37,7.38,2022-01-12
53007,1,0.58,1.72,1.72,2022-01-12
53010,4,2.43,1.64,1.65,2022-01-12
53011,1,0.68,1.46,1.46,2022-01-12
53024,2,5.5,0.36,0.36,2022-01-12
53012,2,5.84,0.34,0.34,2022-01-12
53014,6,2.47,2.43,2.44,2022-01-12
53015,2,0.85,2.36,2.36,2022-01-12
53016,0,0.13,0.0,0.0,2022-01-12
53017,0,1.78,0.0,0.0,2022-01-12
53018,2,2.42,0.83,0.83,2022-01-12
53019,1,0.59,1.7,1.7,2022-01-12
53020,1,1.21,0.82,0.82,2022-01-12
53021,0,1.54,0.0,0.0,2022-01-12
53022,4,6.18,0.65,0.65,2022-01-12
53013,1,1.06,0.94,0.94,2022-01-12
53059,0,0.58,0.0,0.0,2022-01-12
53061,3,1.58,1.9,1.91,2022-01-12
53063,1,0.53,1.87,1.87,2022-01-12
53098,5,3.72,1.34,1.34,2022-01-12
53103,2,1.16,1.73,1.73,2022-01-12
53104,6,1.73,3.46,3.47,2022-01-12
53105,7,9.49,0.74,0.74,2022-01-12
53108,1,1.09,0.92,0.92,2022-01-12
53110,9,5.82,1.55,1.55,2022-01-12
53114,1,0.92,1.08,1.08,2022-01-12
53115,6,5.1,1.18,1.18,2022-01-12
53118,2,2.27,0.88,0.88,2022-01-12
53097,0,2.01,0.0,0.0,2022-01-12
53119,0,1.88,0.0,0.0,2022-01-12
53121,4,6.04,0.66,0.66,2022-01-12
53122,0,1.96,0.0,0.0,2022-01-12
53125,2,0.55,3.61,3.61,2022-01-12
53126,4,2.21,1.81,1.81,2022-01-12
53128,6,2.88,2.08,2.08,2022-01-12
53129,1,4.51,0.22,0.22,2022-01-12
53130,0,2.41,0.0,0.0,2022-01-12
53132,9,11.4,0.79,0.79,2022-01-12
53137,1,0.54,1.86,1.86,2022-01-12
53120,2,3.02,0.66,0.66,2022-01-12
53095,6,8.71,0.69,0.69,2022-01-12
53094,7,6.15,1.14,1.14,2022-01-12
53093,0,0.65,0.0,0.0,2022-01-12
53065,0,0.7,0.0,0.0,2022-01-12
53066,15,11.27,1.33,1.33,2022-01-12
53069,0,0.22,0.0,0.0,2022-01-12
53070,4,1.57,2.54,2.54,2022-01-12
53072,4,8.28,0.48,0.48,2022-01-12
53073,3,4.71,0.64,0.64,2022-01-12
53074,5,4.1,1.22,1.22,2022-01-12
